freq,unit,landcover,geo\TIME_PERIOD	2009 	2012 	2015 	2018 
A,KM2,LCC1,UKM3	2242 	2523 	2377 	: 
A,KM2,LCC1,UKM5	755 	813 	796 	943 
A,KM2,LCC1,UKM6	5363 	6320 	3907 	5270 
A,KM2,LCC1,UKM7	: 	: 	: 	1762 
A,KM2,LCC1,UKM8	: 	: 	: 	305 
A,KM2,LCC1,UKM9	: 	: 	: 	3775 
A,KM2,LCC1,UKN	1092 	1081 	1033 	576 
A,KM2,LCC1,UKN0	1092 	1081 	1033 	576 
A,KM2,LCC2,AT	3465 	3146 	3188 	3638 
A,KM2,LCC2,AT1	307 	163 	245 	303 
A,KM2,LCC2,AT11	21 	11 u	28 u	22 u
A,KM2,LCC2,AT12	286 	152 	217 	282 
A,KM2,LCC2,AT2	1113 	1011 	907 	816 
A,KM2,LCC2,AT21	231 	211 	196 	224 
A,KM2,LCC2,AT22	882 	800 	710 	592 
A,KM2,LCC2,AT3	2045 	1972 	2036 	2519 
A,KM2,LCC2,AT31	237 	194 	179 	235 
A,KM2,LCC2,AT32	316 	303 	407 	481 
A,KM2,LCC2,AT33	1288 	1286 	1234 	1533 
A,KM2,LCC2,AT34	204 	189 	216 	271 
A,KM2,LCC2,BE	265 	239 	232 	284 
A,KM2,LCC2,BE2	101 	123 	114 	87 
A,KM2,LCC2,BE21	: 	25 u	21 u	7 u
A,KM2,LCC2,BE22	67 	49 u	84 	43 
A,KM2,LCC2,BE23	: 	24 u	: 	9 u
A,KM2,LCC2,BE24	34 	: 	: 	: 
A,KM2,LCC2,BE25	: 	24 u	9 u	28 u
A,KM2,LCC2,BE3	164 	117 	118 	197 
A,KM2,LCC2,BE32	30 	26 u	14 u	13 u
A,KM2,LCC2,BE33	54 	44 u	53 u	84 
A,KM2,LCC2,BE34	50 	23 u	30 u	84 
A,KM2,LCC2,BE35	30 	24 u	21 u	17 u
A,KM2,LCC2,BG	: 	4406 	4324 	5910 
A,KM2,LCC2,BG3	: 	2206 	2472 	3253 
A,KM2,LCC2,BG31	: 	566 	747 	1254 
A,KM2,LCC2,BG32	: 	596 	546 	499 
A,KM2,LCC2,BG33	: 	344 	386 	646 
A,KM2,LCC2,BG34	: 	700 	794 	855 
A,KM2,LCC2,BG4	: 	2200 	1852 	2657 
A,KM2,LCC2,BG41	: 	1375 	1118 	1364 
A,KM2,LCC2,BG42	: 	825 	734 	1293 
A,KM2,LCC2,CY	: 	1198 	1527 	1922 
A,KM2,LCC2,CY0	: 	1198 	1527 	1922 
A,KM2,LCC2,CY00	: 	1198 	1527 	1922 
A,KM2,LCC2,CZ	576 	625 	653 	907 
A,KM2,LCC2,CZ0	576 	625 	653 	907 
A,KM2,LCC2,CZ01	: 	: 	11 u	15 u
A,KM2,LCC2,CZ02	45 	56 u	28 u	78 
A,KM2,LCC2,CZ03	177 	192 	230 	159 
A,KM2,LCC2,CZ04	117 	151 	182 	189 
A,KM2,LCC2,CZ05	51 	53 u	51 u	36 
A,KM2,LCC2,CZ06	62 	55 u	66 	111 
A,KM2,LCC2,CZ07	80 	64 	48 u	282 u
A,KM2,LCC2,CZ08	44 	54 u	37 u	36 u
A,KM2,LCC2,DE	2233 	2274 	2230 	2368 
A,KM2,LCC2,DE1	202 	134 	61 u	117 
A,KM2,LCC2,DE11	46 	58 u	27 u	28 u
A,KM2,LCC2,DE12	105 	60 u	: 	20 u
A,KM2,LCC2,DE13	16 	15 u	: 	47 u
A,KM2,LCC2,DE14	: 	: 	34 u	22 u
A,KM2,LCC2,DE2	346 	344 	371 	457 
A,KM2,LCC2,DE21	143 	167 	150 	204 
A,KM2,LCC2,DE22	: 	: 	31 u	47 u
A,KM2,LCC2,DE23	31 	44 u	13 u	25 u
A,KM2,LCC2,DE24	50 	16 u	34 u	12 u
A,KM2,LCC2,DE25	: 	14 u	14 u	: 
A,KM2,LCC2,DE26	25 	15 u	16 u	15 u
A,KM2,LCC2,DE27	83 	89 	113 	154 
A,KM2,LCC2,DE4	263 	321 	365 	385 
A,KM2,LCC2,DE40	263 	321 	365 	385 
A,KM2,LCC2,DE7	133 	162 	138 	126 
A,KM2,LCC2,DE71	48 	44 u	: 	9 u
A,KM2,LCC2,DE72	: 	60 u	18 u	62 
A,KM2,LCC2,DE73	55 	58 u	120 	55 
A,KM2,LCC2,DE8	172 	157 	189 	156 
A,KM2,LCC2,DE80	172 	157 	189 	156 
A,KM2,LCC2,DE9	144 	217 	203 	314 
A,KM2,LCC2,DE91	: 	54 u	13 u	22 u
A,KM2,LCC2,DE92	31 	43 u	: 	: 
A,KM2,LCC2,DE93	71 	107 	153 	213 u
A,KM2,LCC2,DE94	16 	14 u	36 u	79 
A,KM2,LCC2,DEA	210 	259 	215 	152 
A,KM2,LCC2,DEA1	: 	14 u	: 	28 u
A,KM2,LCC2,DEA2	33 	31 u	57 u	16 u
A,KM2,LCC2,DEA3	: 	: 	32 u	: 
A,KM2,LCC2,DEA4	40 	52 u	16 u	34 u
A,KM2,LCC2,DEA5	137 	162 	109 	74 
A,KM2,LCC2,DEB	284 	214 	223 	156 
A,KM2,LCC2,DEB1	112 	100 	151 	102 
A,KM2,LCC2,DEB2	80 	72 	59 u	55 u
A,KM2,LCC2,DEB3	92 	41 u	12 u	: 
A,KM2,LCC2,DEC	: 	16 u	: 	32 u
A,KM2,LCC2,DEC0	: 	16 u	: 	32 u
A,KM2,LCC2,DED	77 	103 	59 	90 
A,KM2,LCC2,DED2	39 	45 u	33 u	83 
A,KM2,LCC2,DED4	17 	: 	: 	: 
A,KM2,LCC2,DED5	: 	58 u	25 u	7 u
A,KM2,LCC2,DEE	173 	211 	223 	181 
A,KM2,LCC2,DEE0	173 	211 	223 	181 
A,KM2,LCC2,DEF	79 	56 u	54 u	142 u
A,KM2,LCC2,DEF0	79 	56 u	54 u	142 u
A,KM2,LCC2,DEG	117 	80 	132 	60 
A,KM2,LCC2,DEG0	117 	80 	132 	60 
A,KM2,LCC2,DK	605 	593 	672 	580 
A,KM2,LCC2,DK0	605 	593 	672 	580 
A,KM2,LCC2,DK01	: 	: 	: 	7 u
A,KM2,LCC2,DK02	: 	: 	37 u	26 u
A,KM2,LCC2,DK03	133 	132 	133 	135 
A,KM2,LCC2,DK04	245 	194 	213 	211 
A,KM2,LCC2,DK05	193 	267 	289 	201 
A,KM2,LCC2,EE	1667 	1392 	864 	1068 
A,KM2,LCC2,EE0	1667 	1392 	864 	1068 
A,KM2,LCC2,EE00	1667 	1392 	864 	1068 
A,KM2,LCC2,EL	13572 	15842 	17615 	14885 
A,KM2,LCC2,EL3	482 	656 	857 	687 
A,KM2,LCC2,EL30	482 	656 	857 	687 
A,KM2,LCC2,EL4	2850 	3491 	4015 	3992 
A,KM2,LCC2,EL41	501 	458 	723 	728 
A,KM2,LCC2,EL42	1557 	1667 	1868 	1379 
A,KM2,LCC2,EL43	792 	1366 	1423 	1885 
A,KM2,LCC2,EL5	3444 	3295 	3682 	3360 
A,KM2,LCC2,EL51	772 	623 	721 	506 
A,KM2,LCC2,EL52	1181 	1096 	1397 	911 
A,KM2,LCC2,EL53	442 	508 	516 	705 
A,KM2,LCC2,EL54	1049 	1070 	1048 	1238 
A,KM2,LCC2,EL6	6796 	8399 	9061 	6846 
A,KM2,LCC2,EL61	1225 	1478 	1558 	1108 
A,KM2,LCC2,EL62	444 	409 	521 	403 
A,KM2,LCC2,EL63	1379 	1578 	1653 	1057 
A,KM2,LCC2,EL64	1407 	1794 	2057 	1895 
A,KM2,LCC2,EL65	2341 	3140 	3271 	2383 
A,KM2,LCC2,ES	44509 	57683 	60896 	65931 
A,KM2,LCC2,ES1	5361 	6255 	6473 	6716 
A,KM2,LCC2,ES11	3402 	4261 	4738 	4254 
A,KM2,LCC2,ES12	1584 	1574 	1408 	1904 
A,KM2,LCC2,ES13	375 	420 	327 	558 
A,KM2,LCC2,ES2	6810 	9790 	11070 	12782 
A,KM2,LCC2,ES21	263 	258 	355 	490 
A,KM2,LCC2,ES22	425 	666 	857 	1128 
A,KM2,LCC2,ES23	616 	798 	886 	1207 
A,KM2,LCC2,ES24	5506 	8068 	8973 	9956 
A,KM2,LCC2,ES3	927 	1069 	957 	1045 
A,KM2,LCC2,ES30	927 	1069 	957 	1045 
A,KM2,LCC2,ES4	17340 	20494 	21834 	23000 
A,KM2,LCC2,ES41	9318 	10057 	11305 	11528 
A,KM2,LCC2,ES42	6047 	7640 	7812 	8210 
A,KM2,LCC2,ES43	1975 	2797 	2717 	3261 
A,KM2,LCC2,ES5	5920 	7580 	8060 	7853 
A,KM2,LCC2,ES51	2016 	2378 	2456 	2528 
A,KM2,LCC2,ES52	2905 	4577 	5032 	4812 
A,KM2,LCC2,ES53	999 	626 	572 	513 
A,KM2,LCC2,ES6	8151 	12494 	12502 	14535 
A,KM2,LCC2,ES61	7000 	10585 	10358 	12477 
A,KM2,LCC2,ES62	1151 	1909 	2144 	2058 
A,KM2,LCC2,EU27_2007	: 	226067 	236573 	220958 
A,KM2,LCC2,EU27_2020	: 	: 	197175 	203962 
A,KM2,LCC2,EU28	: 	: 	239830 	227062 
A,KM2,LCC2,EU_V	184889 	217135 	227318 	207827 
A,KM2,LCC2,FI	12100 	13845 	15214 	15875 
A,KM2,LCC2,FI1	12061 	13801 	15200 	15856 
A,KM2,LCC2,FI19	1192 	1298 	1511 	1720 
A,KM2,LCC2,FI1B	277 	243 	204 	196 
A,KM2,LCC2,FI1C	536 	534 	579 	950 
A,KM2,LCC2,FI1D	10056 	11726 	12907 	12990 
A,KM2,LCC2,FI2	39 	45 u	15 u	19 u
A,KM2,LCC2,FI20	39 	45 u	15 u	19 u
A,KM2,LCC2,FR	13587 	16443 	15099 	11411 
A,KM2,LCC2,FR1	68 	68 	29 u	26 u
A,KM2,LCC2,FR10	68 	68 	29 u	26 u
A,KM2,LCC2,FR2	774 	868 	665 	: 
A,KM2,LCC2,FR21	179 	171 	110 	: 
A,KM2,LCC2,FR22	69 	103 	57 u	: 
A,KM2,LCC2,FR23	50 	66 	26 u	: 
A,KM2,LCC2,FR24	226 	283 	208 	: 
A,KM2,LCC2,FR25	49 	80 	99 	: 
A,KM2,LCC2,FR26	201 	165 	165 	: 
A,KM2,LCC2,FR3	49 	13 u	25 u	: 
A,KM2,LCC2,FR30	49 	13 u	25 u	: 
A,KM2,LCC2,FR4	358 	395 	255 	: 
A,KM2,LCC2,FR41	189 	208 	75 	: 
A,KM2,LCC2,FR42	72 	75 	67 	: 
A,KM2,LCC2,FR43	97 	112 	112 	: 
A,KM2,LCC2,FR5	532 	639 	619 	: 
A,KM2,LCC2,FR51	196 	255 	139 	: 
A,KM2,LCC2,FR52	236 	235 	373 	: 
A,KM2,LCC2,FR53	100 	149 	107 	: 
A,KM2,LCC2,FR6	2829 	3881 	3446 	: 
A,KM2,LCC2,FR61	1604 	2373 	2070 	: 
A,KM2,LCC2,FR62	992 	1190 	1064 	: 
A,KM2,LCC2,FR63	233 	318 	312 	: 
A,KM2,LCC2,FR7	1602 	1678 	1527 	: 
A,KM2,LCC2,FR71	1250 	1319 	1187 	: 
A,KM2,LCC2,FR72	352 	359 	340 	: 
A,KM2,LCC2,FR8	7375 	8901 	8534 	: 
A,KM2,LCC2,FR81	2299 	3067 	2984 	: 
A,KM2,LCC2,FR82	2793 	2952 	2665 	: 
A,KM2,LCC2,FR83	2283 	2881 	2885 	: 
A,KM2,LCC2,FRB	: 	: 	: 	273 
A,KM2,LCC2,FRB0	: 	: 	: 	273 
A,KM2,LCC2,FRC	: 	: 	: 	373 
A,KM2,LCC2,FRC1	: 	: 	: 	151 
A,KM2,LCC2,FRC2	: 	: 	: 	221 
A,KM2,LCC2,FRD	: 	: 	: 	187 
A,KM2,LCC2,FRD1	: 	: 	: 	136 
A,KM2,LCC2,FRD2	: 	: 	: 	51 
A,KM2,LCC2,FRE	: 	: 	: 	149 
A,KM2,LCC2,FRE1	: 	: 	: 	73 
A,KM2,LCC2,FRE2	: 	: 	: 	76 
A,KM2,LCC2,FRF	: 	: 	: 	272 
A,KM2,LCC2,FRF1	: 	: 	: 	40 
A,KM2,LCC2,FRF2	: 	: 	: 	120 
A,KM2,LCC2,FRF3	: 	: 	: 	112 
A,KM2,LCC2,FRG	: 	: 	: 	75 
A,KM2,LCC2,FRG0	: 	: 	: 	75 
A,KM2,LCC2,FRH	: 	: 	: 	250 
A,KM2,LCC2,FRH0	: 	: 	: 	250 
A,KM2,LCC2,FRI	: 	: 	: 	1746 
A,KM2,LCC2,FRI1	: 	: 	: 	1447 
A,KM2,LCC2,FRI2	: 	: 	: 	208 
A,KM2,LCC2,FRI3	: 	: 	: 	91 
A,KM2,LCC2,FRJ	: 	: 	: 	3025 
A,KM2,LCC2,FRJ1	: 	: 	: 	2099 
A,KM2,LCC2,FRJ2	: 	: 	: 	926 
A,KM2,LCC2,FRK	: 	: 	: 	1448 
A,KM2,LCC2,FRK1	: 	: 	: 	352 
A,KM2,LCC2,FRK2	: 	: 	: 	1096 
A,KM2,LCC2,FRL	: 	: 	: 	2218 
A,KM2,LCC2,FRL0	: 	: 	: 	2218 
A,KM2,LCC2,FRM	: 	: 	: 	1369 
A,KM2,LCC2,FRM0	: 	: 	: 	1369 
A,KM2,LCC2,HR	: 	: 	3257 	6104 
A,KM2,LCC2,HR0	: 	: 	3257 	6104 
A,KM2,LCC2,HR03	: 	: 	2398 	4535 
A,KM2,LCC2,HR04	: 	: 	859 	1570 
A,KM2,LCC2,HU	1710 	1665 	1502 	1531 
A,KM2,LCC2,HU1	135 	136 	118 	86 
A,KM2,LCC2,HU10	135 	136 	118 	: 
A,KM2,LCC2,HU11	: 	: 	: 	23 
A,KM2,LCC2,HU12	: 	: 	: 	62 
A,KM2,LCC2,HU2	830 	867 	667 	515 
A,KM2,LCC2,HU21	160 	186 	205 	243 
A,KM2,LCC2,HU22	418 	411 	270 	100 
A,KM2,LCC2,HU23	252 	269 	192 	172 
A,KM2,LCC2,HU3	745 	662 	717 	930 
A,KM2,LCC2,HU31	241 	227 	470 	539 
A,KM2,LCC2,HU32	218 	219 	122 	147 
A,KM2,LCC2,HU33	286 	217 	125 	245 
A,KM2,LCC2,IE	4721 	8336 	8395 	5237 
A,KM2,LCC2,IE0	4721 	8336 	8395 	5237 
A,KM2,LCC2,IE01	3081 	5601 	5392 	: 
A,KM2,LCC2,IE02	1640 	2735 	3003 	: 
A,KM2,LCC2,IE04	: 	: 	: 	2410 
A,KM2,LCC2,IE05	: 	: 	: 	2221 
A,KM2,LCC2,IE06	: 	: 	: 	606 
A,KM2,LCC2,IT	10685 	12422 	13031 	13973 
A,KM2,LCC2,ITC	1592 	1584 	1419 	1540 
A,KM2,LCC2,ITC1	898 	905 	747 	730 
A,KM2,LCC2,ITC2	126 	115 	142 	138 
A,KM2,LCC2,ITC3	83 	106 	144 	274 
A,KM2,LCC2,ITC4	485 	458 	385 	398 
A,KM2,LCC2,ITF	2545 	3124 	3417 	4034 
A,KM2,LCC2,ITF1	698 	779 	618 	735 
A,KM2,LCC2,ITF2	160 	262 	28 u	104 
A,KM2,LCC2,ITF3	475 	767 	704 	571 
A,KM2,LCC2,ITF4	232 	267 	409 	432 
A,KM2,LCC2,ITF5	279 	326 	491 	736 
A,KM2,LCC2,ITF6	701 	722 	1168 	1456 
A,KM2,LCC2,ITG	3641 	4670 	5416 	5697 
A,KM2,LCC2,ITG1	694 	812 	1248 	1337 
A,KM2,LCC2,ITG2	2947 	3858 	4168 	4360 
A,KM2,LCC2,ITH	1757 	1818 	1495 	1527 
A,KM2,LCC2,ITH1	401 	391 	389 	266 
A,KM2,LCC2,ITH2	331 	334 	336 	333 
A,KM2,LCC2,ITH3	523 	527 	377 	425 
A,KM2,LCC2,ITH4	268 	271 	194 	219 
A,KM2,LCC2,ITH5	234 	295 	198 	284 
A,KM2,LCC2,ITI	1150 	1226 	1284 	1175 
A,KM2,LCC2,ITI1	387 	453 	531 	458 
A,KM2,LCC2,ITI2	134 	95 	139 	133 
A,KM2,LCC2,ITI3	182 	161 	223 	230 
A,KM2,LCC2,ITI4	447 	518 	391 	354 
A,KM2,LCC2,LT	1072 	1028 	601 	632 
A,KM2,LCC2,LT0	1072 	1028 	601 	632 
A,KM2,LCC2,LT00	1072 	1028 	601 	: 
A,KM2,LCC2,LT01	: 	: 	: 	183 
A,KM2,LCC2,LT02	: 	: 	: 	449 
A,KM2,LCC2,LU	32 	32 u	62 	28 u
A,KM2,LCC2,LU0	32 	32 u	62 	28 u
A,KM2,LCC2,LU00	32 	32 u	62 	28 u
A,KM2,LCC2,LV	2605 	2199 	3062 	2056 
A,KM2,LCC2,LV0	2605 	2199 	3062 	2056 
A,KM2,LCC2,LV00	2605 	2199 	3062 	2056 
A,KM2,LCC2,MT	: 	32 	32 	30 
A,KM2,LCC2,MT0	: 	32 	32 	30 
A,KM2,LCC2,MT00	: 	32 	32 	30 
A,KM2,LCC2,NL	338 	428 	555 	484 
A,KM2,LCC2,NL1	93 	88 	175 	187 
A,KM2,LCC2,NL11	15 	14 u	: 	10 u
A,KM2,LCC2,NL12	51 	50 u	101 	117 
A,KM2,LCC2,NL13	27 	24 u	74 	60 
A,KM2,LCC2,NL2	75 	103 	157 	179 
A,KM2,LCC2,NL21	15 	: 	16 u	41 u
A,KM2,LCC2,NL22	60 	103 	141 	133 
A,KM2,LCC2,NL23	: 	: 	: 	6 u
A,KM2,LCC2,NL3	124 	160 	182 	76 
A,KM2,LCC2,NL32	43 	63 	74 	27 
A,KM2,LCC2,NL33	73 	81 	96 	43 
A,KM2,LCC2,NL34	: 	16 u	12 u	6 u
A,KM2,LCC2,NL4	46 	77 	41 u	42 
A,KM2,LCC2,NL41	24 	32 u	16 u	31 
A,KM2,LCC2,NL42	: 	45 u	26 u	12 u
A,KM2,LCC2,PL	4488 	4242 	4385 	3059 
A,KM2,LCC2,PL1	546 	584 	719 	: 
A,KM2,LCC2,PL11	152 	170 	214 	: 
A,KM2,LCC2,PL12	394 	414 	505 	: 
A,KM2,LCC2,PL2	380 	392 	377 	368 
A,KM2,LCC2,PL21	201 	179 	164 	263 
A,KM2,LCC2,PL22	179 	212 	213 	104 
A,KM2,LCC2,PL3	826 	738 	1019 	: 
A,KM2,LCC2,PL31	219 	213 	295 	: 
A,KM2,LCC2,PL32	290 	259 	324 	: 
A,KM2,LCC2,PL33	102 	69 	181 	: 
A,KM2,LCC2,PL34	215 	197 	218 	: 
A,KM2,LCC2,PL4	1046 	848 	920 	573 
A,KM2,LCC2,PL41	410 	263 	348 	181 
A,KM2,LCC2,PL42	412 	378 	397 	327 
A,KM2,LCC2,PL43	224 	208 	175 	66 
A,KM2,LCC2,PL5	542 	471 	607 	202 
A,KM2,LCC2,PL51	424 	388 	526 	181 
A,KM2,LCC2,PL52	118 	83 	81 	21 u
A,KM2,LCC2,PL6	1148 	1208 	744 	670 
A,KM2,LCC2,PL61	197 	225 	159 	160 
A,KM2,LCC2,PL62	618 	624 	386 	415 
A,KM2,LCC2,PL63	333 	359 	199 	95 
A,KM2,LCC2,PL7	: 	: 	: 	345 
A,KM2,LCC2,PL71	: 	: 	: 	267 
A,KM2,LCC2,PL72	: 	: 	: 	78 
A,KM2,LCC2,PL8	: 	: 	: 	582 
A,KM2,LCC2,PL81	: 	: 	: 	85 
A,KM2,LCC2,PL82	: 	: 	: 	328 
A,KM2,LCC2,PL84	: 	: 	: 	169 
A,KM2,LCC2,PL9	: 	: 	: 	319 
A,KM2,LCC2,PL91	: 	: 	: 	162 
A,KM2,LCC2,PL92	: 	: 	: 	157 
A,KM2,LCC2,PT	8650 	12213 	13150 	12826 
A,KM2,LCC2,PT1	8650 	12213 	13150 	12826 
A,KM2,LCC2,PT11	3405 	5144 	5263 	4143 
A,KM2,LCC2,PT15	741 	1077 	1277 	1510 
A,KM2,LCC2,PT16	3263 	4371 	4570 	4752 
A,KM2,LCC2,PT17	201 	233 	231 	304 
A,KM2,LCC2,PT18	1040 	1389 	1808 	2116 
A,KM2,LCC2,RO	: 	3295 	3373 	5269 
A,KM2,LCC2,RO1	: 	1490 	1387 	2216 
A,KM2,LCC2,RO11	: 	638 	637 	942 
A,KM2,LCC2,RO12	: 	852 	751 	1274 
A,KM2,LCC2,RO2	: 	617 	735 	1229 
A,KM2,LCC2,RO21	: 	346 	379 	560 
A,KM2,LCC2,RO22	: 	270 	357 	669 
A,KM2,LCC2,RO3	: 	210 	194 	451 
A,KM2,LCC2,RO31	: 	210 	194 	427 
A,KM2,LCC2,RO32	: 	: 	: 	24 
A,KM2,LCC2,RO4	: 	979 	1057 	1373 
A,KM2,LCC2,RO41	: 	515 	533 	678 
A,KM2,LCC2,RO42	: 	464 	523 	695 
A,KM2,LCC2,SE	18447 	22931 	21506 	26309 
A,KM2,LCC2,SE1	835 	966 	627 	900 
A,KM2,LCC2,SE11	131 	141 	71 	96 
A,KM2,LCC2,SE12	704 	825 	557 	804 
A,KM2,LCC2,SE2	1646 	1718 	1682 	1637 
A,KM2,LCC2,SE21	955 	934 	661 	967 
A,KM2,LCC2,SE22	186 	220 	188 	101 
A,KM2,LCC2,SE23	505 	563 	833 	569 
A,KM2,LCC2,SE3	15966 	20247 	19197 	23772 
A,KM2,LCC2,SE31	2513 	2769 	2075 	2421 
A,KM2,LCC2,SE32	3486 	4454 	3665 	6679 
A,KM2,LCC2,SE33	9967 	13024 	13456 	14671 
A,KM2,LCC2,SI	342 	360 	352 	228 
A,KM2,LCC2,SI0	342 	360 	352 	228 
A,KM2,LCC2,SI03	175 	200 	174 	66 
A,KM2,LCC2,SI04	167 	160 	177 	163 
A,KM2,LCC2,SK	1121 	1161 	1399 	1417 
A,KM2,LCC2,SK0	1121 	1161 	1399 	1417 
A,KM2,LCC2,SK01	24 	30 u	43 u	4 u
A,KM2,LCC2,SK02	155 	177 	166 	229 
A,KM2,LCC2,SK03	478 	430 	669 	735 
A,KM2,LCC2,SK04	464 	526 	520 	449 
A,KM2,LCC2,UK	38099 	38035 	42655 	23100 
A,KM2,LCC2,UKC	1498 	1497 	1668 	761 
A,KM2,LCC2,UKC1	: 	530 	591 	351 
A,KM2,LCC2,UKC2	968 	968 	1078 	410 
A,KM2,LCC2,UKD	2347 	2347 	2388 	498 
A,KM2,LCC2,UKD1	1951 	1951 	2020 	327 
A,KM2,LCC2,UKD3	48 	48 u	29 u	7 u
A,KM2,LCC2,UKD4	: 	348 	340 	120 u
A,KM2,LCC2,UKD6	: 	: 	: 	30 u
A,KM2,LCC2,UKD7	: 	: 	: 	14 u
A,KM2,LCC2,UKE	: 	1727 	1641 	901 
A,KM2,LCC2,UKE1	: 	43 u	: 	15 u
A,KM2,LCC2,UKE2	: 	1316 	1362 	720 
A,KM2,LCC2,UKE3	: 	222 	114 	55 u
A,KM2,LCC2,UKE4	: 	147 	165 	111 
A,KM2,LCC2,UKF	481 	481 	240 	194 
A,KM2,LCC2,UKF1	224 	224 	174 	152 
A,KM2,LCC2,UKF2	: 	78 u	52 u	32 u
A,KM2,LCC2,UKF3	180 	180 	14 u	10 u
A,KM2,LCC2,UKG	136 	136 	166 	168 
A,KM2,LCC2,UKG1	41 	41 u	48 u	15 u
A,KM2,LCC2,UKG2	95 	95 	85 	153 
A,KM2,LCC2,UKG3	: 	: 	33 u	: 
A,KM2,LCC2,UKH	271 	239 	217 	82 
A,KM2,LCC2,UKH1	138 	138 	127 	59 
A,KM2,LCC2,UKH2	101 	101 	35 u	23 u
A,KM2,LCC2,UKH3	: 	: 	55 u	: 
A,KM2,LCC2,UKI7	32 	: 	: 	: 
A,KM2,LCC2,UKJ	354 	354 	297 	236 
A,KM2,LCC2,UKJ1	41 	41 u	16 u	55 
A,KM2,LCC2,UKJ2	84 	84 u	89 	103 
A,KM2,LCC2,UKJ3	168 	168 	152 	49 
A,KM2,LCC2,UKJ4	: 	61 u	41 u	28 u
A,KM2,LCC2,UKK	310 	310 	241 	364 
A,KM2,LCC2,UKK1	39 	39 u	34 u	11 u
A,KM2,LCC2,UKK2	60 	60 u	65 u	120 
A,KM2,LCC2,UKK3	61 	61 u	45 u	130 
A,KM2,LCC2,UKK4	: 	150 	97 	103 
A,KM2,LCC2,UKL	2450 	2450 	2577 	797 
A,KM2,LCC2,UKL1	1661 	1661 	1789 	549 
A,KM2,LCC2,UKL2	789 	789 	788 	248 
A,KM2,LCC2,UKM	27845 	27845 	32650 	18494 
A,KM2,LCC2,UKM2	5271 	5271 	6137 	: 
A,KM2,LCC2,UKM3	2302 	2302 	2624 	: 
A,KM2,LCC2,UKM5	1639 	1639 	1811 	1239 
A,KM2,LCC2,UKM6	18633 	18633 	22078 	12405 
A,KM2,LCC2,UKM7	: 	: 	: 	3074 
A,KM2,LCC2,UKM8	: 	: 	: 	207 
A,KM2,LCC2,UKM9	: 	: 	: 	1569 
A,KM2,LCC2,UKN	648 	648 	570 	605 
A,KM2,LCC2,UKN0	648 	648 	570 	605 
A,KM2,LCC3,AT	543 	561 	677 	1295 
A,KM2,LCC3,AT1	231 	114 	147 	94 
A,KM2,LCC3,AT11	: 	13 u	40 	5 u
A,KM2,LCC3,AT12	219 	101 	106 	85 
A,KM2,LCC3,AT13	11 u	: 	: 	4 u
A,KM2,LCC3,AT2	228 	275 	321 	764 
A,KM2,LCC3,AT21	21 u	97 	71 	161 
A,KM2,LCC3,AT22	207 	178 	250 	604 
A,KM2,LCC3,AT3	84 	172 	209 	437 
A,KM2,LCC3,AT31	24 u	108 	70 	140 
A,KM2,LCC3,AT32	18 u	20 u	38 	142 u
A,KM2,LCC3,AT33	35 u	44 	101 	62 
A,KM2,LCC3,AT34	7 u	: 	: 	93 u
A,KM2,LCC3,BE	794 	348 	504 	586 
A,KM2,LCC3,BE2	605 	270 	379 	414 
A,KM2,LCC3,BE21	159 	27 u	80 	92 
A,KM2,LCC3,BE22	228 	164 	138 	152 
A,KM2,LCC3,BE23	62 	37 	70 	68 
A,KM2,LCC3,BE24	123 	43 u	78 	102 
A,KM2,LCC3,BE25	33 u	: 	13 u	: 
A,KM2,LCC3,BE3	189 	78 	125 	172 
A,KM2,LCC3,BE31	51 u	: 	10 u	38 
A,KM2,LCC3,BE32	17 u	: 	25 u	40 
A,KM2,LCC3,BE33	87 	46 	48 	32 
A,KM2,LCC3,BE34	34 u	22 u	: 	24 u
A,KM2,LCC3,BE35	: 	10 u	42 u	39 
A,KM2,LCC3,BG	: 	1306 	1224 	1574 
A,KM2,LCC3,BG3	: 	698 	743 	760 
A,KM2,LCC3,BG31	: 	155 	166 	217 
A,KM2,LCC3,BG32	: 	96 	174 	208 
A,KM2,LCC3,BG33	: 	238 	228 	197 
A,KM2,LCC3,BG34	: 	209 	175 	138 
A,KM2,LCC3,BG4	: 	608 	481 	814 
A,KM2,LCC3,BG41	: 	277 	296 	478 
A,KM2,LCC3,BG42	: 	331 	185 	336 
A,KM2,LCC3,CY	: 	181 	315 	448 
A,KM2,LCC3,CY0	: 	181 	315 	448 
A,KM2,LCC3,CY00	: 	181 	315 	448 
A,KM2,LCC3,CZ	570 	541 	651 	1388 
A,KM2,LCC3,CZ0	570 	541 	651 	1388 
A,KM2,LCC3,CZ01	36 u	14 u	: 	30 
A,KM2,LCC3,CZ02	100 	28 u	53 	181 
A,KM2,LCC3,CZ03	66 	71 	128 	161 
A,KM2,LCC3,CZ04	67 	13 u	27 u	144 
A,KM2,LCC3,CZ05	82 	134 	194 	224 
A,KM2,LCC3,CZ06	104 	128 	91 	263 
A,KM2,LCC3,CZ07	99 	97 	126 	326 
A,KM2,LCC3,CZ08	17 u	56 	32 u	59 u
A,KM2,LCC3,DE	3946 	3292 	3477 	5349 
A,KM2,LCC3,DE1	747 	756 	653 	929 
A,KM2,LCC3,DE11	245 	253 	222 	368 
