freq,indic_sb,nace_r2,ceparema,geo\TIME_PERIOD	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 
A,V21110,C33,CEPA3,BG	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	: c	0.0 	: c	: bc
A,V21110,C33,CEPA3,CH	: 	0.0 	: 	: 	: 	0.0 	: 	: 	: c	: 	0.0 
A,V21110,C33,CEPA3,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,V21110,C33,CEPA3,CZ	: c	: c	0.0 	: c	0.0 	0.0 	: c	: c	: c	: c	: c
A,V21110,C33,CEPA3,DE	0.1 d	0.5 	0.6 	1.2 	0.9 	0.2 	0.4 	0.2 	0.2 	0.8 	4.0 b
A,V21110,C33,CEPA3,DK	: 	: u	: u	: u	: u	: u	: u	0.0 	: u	: u	: bu
A,V21110,C33,CEPA3,EE	0.0 	0.0 	: c	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	: c	0.0 b
A,V21110,C33,CEPA3,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 b	0.0 	0.0 	0.0 b
A,V21110,C33,CEPA3,ES	0.1 d	0.1 	0.0 	0.0 	0.1 	0.3 	0.1 	0.0 	0.0 	0.0 	0.0 b
A,V21110,C33,CEPA3,FI	0.0 	0.0 	0.2 	0.0 	0.0 	0.0 b	0.0 	0.0 	0.0 	: bc	: c
A,V21110,C33,CEPA3,FR	0.5 	: c	: c	0.7 	9.5 	10.7 	6.4 	12.8 	1.4 	1.5 b	1.1 
A,V21110,C33,CEPA3,HR	: c	: c	0.1 	0.1 	0.0 	: c	0.0 	: c	0.0 	0.1 	0.0 
A,V21110,C33,CEPA3,HU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,V21110,C33,CEPA3,IT	0.0 	0.0 	0.1 	0.0 	0.0 	0.0 	0.0 	0.1 	0.2 	0.1 b	0.3 
A,V21110,C33,CEPA3,LT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 b
A,V21110,C33,CEPA3,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 p
A,V21110,C33,CEPA3,MT	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,V21110,C33,CEPA3,NL	0.1 	: 	0.0 	0.0 	0.0 	0.0 	: c	: c	: c	: c	: c
A,V21110,C33,CEPA3,NO	0.1 	0.0 	9.0 	0.0 	0.2 	0.2 	1.8 	0.1 	0.1 	0.0 	0.0 b
A,V21110,C33,CEPA3,PL	: c	: c	: c	0.0 	: cd	: cd	0.0 d	: cd	0.0 d	: cd	: bcd
A,V21110,C33,CEPA3,PT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 b	: c	0.1 	0.1 	0.0 	0.0 
A,V21110,C33,CEPA3,RO	0.0 	0.0 p	0.0 	0.0 	0.0 	0.2 	0.0 	0.0 	0.0 	0.0 	0.0 b
A,V21110,C33,CEPA3,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 p	0.0 
A,V21110,C33,CEPA3,SE	0.0 	: c	0.0 	: c	: c	: c	: c	0.0 	0.0 	0.0 	0.0 b
A,V21110,C33,CEPA3,SI	0.0 	: c	: c	0.0 	0.0 	0.0 	: c	: c	0.0 	0.1 	0.0 
A,V21110,C33,CEPA3,SK	0.2 	0.0 	: c	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,V21110,C33,CEPA3,UK	: c	: c	: c	: c	: c	: c	: c	: c	0.0 	0.0 	0.0 
A,V21110,C33,CEPA9,AT	0.7 	6.7 	1.6 	2.9 	2.5 	1.8 	0.0 	0.0 	0.0 	0.0 	0.0 b
A,V21110,C33,CEPA9,BE	0.0 	0.0 	0.0 	0.0 	0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 b
A,V21110,C33,CEPA9,BG	0.0 	0.0 	: c	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	: bc
A,V21110,C33,CEPA9,CH	: 	: u	: 	: 	: 	: u	: 	: 	: c	: 	0.0 
A,V21110,C33,CEPA9,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,V21110,C33,CEPA9,CZ	0.0 	0.0 	0.0 	0.0 	: c	0.0 	0.0 	0.0 	0.0 	0.0 	: c
A,V21110,C33,CEPA9,DE	0.2 d	0.2 	0.5 	0.4 	0.2 	0.7 	0.2 	0.1 	1.9 	0.6 	1.6 b
A,V21110,C33,CEPA9,DK	: 	: u	: u	: u	: u	: u	: u	0.1 	: u	: u	: bu
A,V21110,C33,CEPA9,EE	0.0 	0.0 	0.0 	0.0 	: c	0.0 	: c	0.0 	0.0 	0.0 	0.0 b
A,V21110,C33,CEPA9,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 b	0.0 	0.0 	0.0 b
A,V21110,C33,CEPA9,ES	0.2 d	0.8 	0.0 	0.1 	0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 b
A,V21110,C33,CEPA9,FI	0.0 	0.0 	0.5 	0.0 	0.0 	0.1 b	: c	0.0 	0.0 	0.0 b	: c
A,V21110,C33,CEPA9,FR	1.5 	1.9 	1.1 	1.2 	11.7 	7.8 	2.8 	11.0 	4.1 	2.5 b	3.0 
A,V21110,C33,CEPA9,HR	: c	: c	: c	0.0 	: c	: c	0.0 	: c	0.0 	0.0 	0.0 
A,V21110,C33,CEPA9,HU	0.0 	0.0 	0.0 	0.0 	0.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,V21110,C33,CEPA9,IT	0.0 	0.0 	0.1 	0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 b	0.1 
A,V21110,C33,CEPA9,LT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 b
A,V21110,C33,CEPA9,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 p
A,V21110,C33,CEPA9,MT	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,V21110,C33,CEPA9,NL	0.1 	: 	: c	: c	: c	: c	: c	0.2 	0.1 	1.4 	: c
A,V21110,C33,CEPA9,NO	0.0 	0.2 	0.1 	0.0 	0.8 	0.0 	0.0 	0.1 	0.0 	0.0 	0.0 b
A,V21110,C33,CEPA9,PL	: c	: c	0.0 	: c	: cd	0.0 d	0.0 d	0.0 d	0.0 d	0.0 d	0.0 bd
A,V21110,C33,CEPA9,PT	0.0 	0.0 	: c	: c	0.0 	: bc	: c	: c	0.3 	0.0 	0.0 
A,V21110,C33,CEPA9,RO	0.0 	0.0 p	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 b
A,V21110,C33,CEPA9,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 p	0.0 
A,V21110,C33,CEPA9,SE	: c	: c	0.2 	0.0 	: c	5.3 	: c	: c	: c	: c	: bc
A,V21110,C33,CEPA9,SI	0.7 	: c	: c	0.0 	0.0 	0.0 	: c	: c	0.0 	0.1 	0.0 
A,V21110,C33,CEPA9,SK	0.2 	0.0 	: c	0.3 	0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,V21110,C33,CEPA9,UK	: c	: c	: c	: c	: c	: c	: c	: c	0.1 	0.0 	0.0 
A,V21110,C33,TOT_CEPA,AT	1.7 	8.2 	3.0 	6.0 	5.1 	4.5 	0.1 	0.0 	0.0 	0.1 	0.0 b
A,V21110,C33,TOT_CEPA,BE	0.3 	0.1 	0.1 	0.1 	0.4 	0.3 	0.4 	0.0 	0.1 	0.0 	0.0 b
A,V21110,C33,TOT_CEPA,BG	0.0 	0.0 	: c	0.0 	0.0 	0.0 	0.0 	: c	0.0 	: c	: bc
A,V21110,C33,TOT_CEPA,CH	: 	: u	: 	: 	: 	0.2 	: 	: 	: c	: 	0.0 
A,V21110,C33,TOT_CEPA,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,V21110,C33,TOT_CEPA,CZ	: c	0.1 	0.2 	0.1 	0.1 	0.0 	0.1 	: c	: c	: c	: c
A,V21110,C33,TOT_CEPA,DE	1.9 d	2.6 	2.3 	4.3 	6.0 	8.1 	7.0 	3.6 	4.3 	3.7 	8.0 b
A,V21110,C33,TOT_CEPA,DK	0.0 	: u	: u	: u	: u	: u	: u	0.2 	: u	: u	: bu
A,V21110,C33,TOT_CEPA,EE	0.0 	: c	0.0 	: c	: c	: c	: c	0.0 	: c	: c	0.0 b
A,V21110,C33,TOT_CEPA,EL	0.0 	0.0 	0.1 	0.0 	0.0 	0.0 	0.3 	0.1 b	0.1 	0.2 	0.1 b
A,V21110,C33,TOT_CEPA,ES	0.6 d	1.1 	0.2 	0.3 	0.2 	0.4 	0.1 	0.1 	0.1 	0.0 	0.0 b
A,V21110,C33,TOT_CEPA,FI	0.2 	0.0 	0.6 	0.0 	0.0 	0.2 b	: c	0.0 	: c	: bc	: c
A,V21110,C33,TOT_CEPA,FR	4.2 	5.2 	2.1 	7.4 	24.8 	35.9 	13.1 	35.9 	17.9 	7.1 b	8.2 
A,V21110,C33,TOT_CEPA,HR	0.1 	0.9 	: c	: c	0.1 	: c	0.2 	: c	0.0 	0.2 	0.2 
A,V21110,C33,TOT_CEPA,HU	0.0 	0.0 	0.0 	0.0 	0.3 	0.0 	0.0 	0.0 	0.0 	0.0 	0.4 
A,V21110,C33,TOT_CEPA,IE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	: c	: c	: c	: c
A,V21110,C33,TOT_CEPA,IT	13.5 	0.0 	1.6 	26.3 	0.2 	2.4 	0.2 	0.2 	0.2 	0.4 b	0.9 
A,V21110,C33,TOT_CEPA,LT	0.0 	0.0 	0.0 	0.1 	0.0 	0.0 	0.0 	0.1 	0.0 	0.0 	0.2 b
A,V21110,C33,TOT_CEPA,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 p
A,V21110,C33,TOT_CEPA,MT	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,V21110,C33,TOT_CEPA,NL	0.5 	0.8 	: c	: c	1.9 	: c	1.4 	0.4 	: c	: c	0.3 
A,V21110,C33,TOT_CEPA,NO	0.5 	0.2 	9.4 	0.3 	1.1 	0.4 	2.0 	0.5 	0.2 	0.1 	0.2 b
A,V21110,C33,TOT_CEPA,PL	1.4 	: c	0.6 	0.8 	0.4 d	0.2 d	0.1 d	: cd	0.2 d	0.1 d	: bcd
A,V21110,C33,TOT_CEPA,PT	0.2 	0.2 	: c	: c	0.8 	0.2 b	0.4 	0.2 	0.7 	0.8 	0.8 
A,V21110,C33,TOT_CEPA,RO	0.5 	0.0 p	0.0 	0.0 	0.0 	0.3 	0.1 	0.0 	0.0 	0.0 	0.0 b
A,V21110,C33,TOT_CEPA,RS	: 	: 	: 	: 	: 	: 	: 	: 	0.0 p	0.0 p	0.0 
A,V21110,C33,TOT_CEPA,SE	0.2 	0.6 	1.6 	2.9 	1.7 	6.5 	0.0 	0.2 	: c	0.8 	: bc
A,V21110,C33,TOT_CEPA,SI	1.8 	: c	: c	0.1 	0.0 	0.0 	: c	: c	0.1 	0.2 	0.1 
A,V21110,C33,TOT_CEPA,SK	0.7 	0.0 	0.1 	0.5 	0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,V21110,C33,TOT_CEPA,UK	8.9 	: c	: c	: c	: c	: c	: c	: c	2.4 	0.5 	: c
A,V21110,D,CEPA1,AT	7.5 	12.2 	1.0 	1.9 	7.6 	11.5 	7.0 	9.1 	7.7 	15.0 	5.1 b
A,V21110,D,CEPA1,BE	: c	1.8 	1.5 	6.0 	0.0 	3.2 	2.8 	0.0 	0.0 	0.0 	0.0 b
A,V21110,D,CEPA1,BG	70.1 	: c	18.1 	2.7 	10.2 	13.7 	12.4 	8.3 	16.3 	2.2 	4.4 b
A,V21110,D,CEPA1,CH	: 	: u	: 	: 	: 	2.0 	: 	: 	2.4 	: 	1.1 
A,V21110,D,CEPA1,CY	0.0 	0.1 	0.0 	: c	: c	: c	0.0 	0.1 	0.0 	0.0 	0.1 
A,V21110,D,CEPA1,CZ	4.2 	: c	0.9 	7.9 	4.7 	37.7 	68.3 	139.1 	49.2 	6.0 	25.4 
A,V21110,D,CEPA1,DE	68.2 d	123.5 	100.3 	70.8 	50.4 d	28.8 d	39.9 d	27.3 d	25.4 d	42.5 d	64.2 b
A,V21110,D,CEPA1,DK	: 	: u	: u	: u	: u	: u	: u	2.4 	: u	: u	: bu
A,V21110,D,CEPA1,EE	22.8 	17.9 	: c	: c	27.6 	8.6 	9.7 	: c	: c	: c	7.4 b
A,V21110,D,CEPA1,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 b	0.0 	0.0 	0.0 b
A,V21110,D,CEPA1,ES	162.0 d	97.7 	11.3 	19.1 	5.6 	1.9 	11.8 	97.8 	188.2 	92.1 	12.4 b
A,V21110,D,CEPA1,FI	13.0 	1.6 	19.5 	13.9 	9.9 	13.8 b	32.2 	40.6 	: c	9.1 b	22.7 
A,V21110,D,CEPA1,FR	: c	: c	: c	44.2 	: c	61.3 	120.2 	74.1 	71.1 	100.6 b	138.5 
A,V21110,D,CEPA1,HR	: c	: c	1.3 	1.4 	1.1 	0.0 	0.1 	: c	5.1 	7.2 	6.8 
A,V21110,D,CEPA1,HU	4.2 	3.9 	8.3 	4.2 	0.2 	1.5 	6.1 	22.6 	3.2 	4.0 	3.5 
A,V21110,D,CEPA1,IT	69.8 	78.8 	55.7 	58.9 	121.5 	18.9 	40.7 	23.1 	25.8 	61.8 b	46.7 
A,V21110,D,CEPA1,LT	33.4 	15.9 	0.5 	1.5 	36.6 	0.9 	33.8 	8.7 	1.7 	6.5 	10.0 b
A,V21110,D,CEPA1,MK	: 	: 	: 	: 	: 	: 	: 	0.2 p	: 	: 	0.0 p
A,V21110,D,CEPA1,MT	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,V21110,D,CEPA1,NL	67.1 	: 	0.7 	9.1 	: c	: c	: c	: c	: c	: c	1.8 
A,V21110,D,CEPA1,NO	0.0 	0.0 	0.0 	0.1 	1.9 	1.0 	6.7 	0.1 	0.2 	0.1 	0.2 b
A,V21110,D,CEPA1,PL	115.8 	106.5 	159.9 	173.7 	94.7 d	149.0 d	399.0 d	426.5 d	178.0 d	136.6 d	135.1 bd
A,V21110,D,CEPA1,PT	85.2 	57.5 	42.7 	19.0 	4.2 	: bc	: c	2.2 	3.2 	: c	0.7 
A,V21110,D,CEPA1,RO	23.0 	50.1 p	136.5 	3.2 	56.9 	73.6 	101.0 	317.9 	11.4 	0.1 	0.3 b
A,V21110,D,CEPA1,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 p	12.5 
A,V21110,D,CEPA1,SE	: c	2.4 	22.3 	: c	100.0 	14.7 	11.8 	: c	: c	: c	16.4 b
A,V21110,D,CEPA1,SI	11.2 	16.8 	15.9 	37.7 	58.9 	41.6 	35.4 	12.8 	1.2 	0.6 	0.2 
A,V21110,D,CEPA1,SK	2.2 	1.2 	1.9 	30.9 	6.7 	0.4 	0.8 	1.3 	1.2 	0.9 	1.2 
A,V21110,D,CEPA1,UK	: cd	: cd	: cd	: c	: c	: c	: c	: c	1.5 	1.2 	14.3 
A,V21110,D,CEPA2,AT	10.7 	1.1 	13.9 	10.8 	3.1 	8.7 	2.9 	2.5 	0.7 	0.3 	1.5 b
A,V21110,D,CEPA2,BE	: c	0.0 	0.0 	0.0 	0.0 	6.5 	5.1 	0.0 	0.0 	0.0 	0.0 b
A,V21110,D,CEPA2,BG	34.5 	4.1 	: c	0.4 	0.2 	: c	: c	: c	0.6 	0.1 	0.2 b
A,V21110,D,CEPA2,CH	: 	: c	: 	: 	: 	8.5 	: 	: 	6.5 	: 	0.0 
A,V21110,D,CEPA2,CY	0.0 	0.0 	0.0 	: c	: c	: c	0.0 	0.0 	0.1 	0.0 	0.3 
A,V21110,D,CEPA2,CZ	: c	: c	1.5 	1.3 	0.2 	15.3 	: c	2.7 	0.4 	1.9 	1.0 
A,V21110,D,CEPA2,DE	74.7 d	99.9 	92.9 	104.2 	75.2 d	70.6 d	96.4 d	58.0 d	51.8 d	54.3 d	106.0 b
A,V21110,D,CEPA2,DK	: 	: u	: u	: u	: u	: u	: u	0.0 	: u	: u	: bu
A,V21110,D,CEPA2,EE	0.4 	: c	: c	: c	8.4 	8.9 	0.1 	0.0 	0.1 	: c	0.0 b
A,V21110,D,CEPA2,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 b	0.0 	0.0 	0.0 b
A,V21110,D,CEPA2,ES	28.4 d	20.5 	26.7 	23.0 	11.6 	0.7 	1.3 	0.9 	0.3 	0.4 	0.3 b
A,V21110,D,CEPA2,FI	0.3 	0.9 	4.9 	1.1 	0.0 	1.6 b	: c	0.2 	: c	0.3 b	2.6 
A,V21110,D,CEPA2,FR	: c	4.8 	2.2 	19.8 	: c	18.1 	23.3 	22.6 	15.4 	9.7 b	8.3 
A,V21110,D,CEPA2,HR	: c	: c	0.1 	0.2 	: c	: c	0.4 	: c	0.3 	0.0 	0.1 
A,V21110,D,CEPA2,HU	0.3 	0.2 	0.1 	2.6 	1.9 	0.5 	0.6 	0.4 	0.4 	0.0 	0.0 
A,V21110,D,CEPA2,IT	10.3 	34.0 	28.3 	41.2 	45.0 	39.0 	32.8 	81.2 	53.1 	21.5 b	14.3 
A,V21110,D,CEPA2,LT	0.8 	6.9 	0.3 	10.0 	0.3 	0.1 	0.6 	3.4 	4.0 	2.1 	1.7 b
A,V21110,D,CEPA2,MK	: 	: 	: 	: 	: 	: 	: 	0.0 p	: 	: 	0.0 p
A,V21110,D,CEPA2,MT	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,V21110,D,CEPA2,NL	2.5 	: 	: c	0.1 	: c	: c	: c	: c	: c	: c	: c
A,V21110,D,CEPA2,NO	0.0 	0.0 	0.0 	0.2 	0.2 	0.1 	1.2 	3.4 	0.0 	0.0 	0.0 b
A,V21110,D,CEPA2,PL	12.9 	6.1 	12.6 	18.5 	29.3 d	19.8 d	: cd	23.9 d	: cd	: cd	31.9 bd
A,V21110,D,CEPA2,PT	0.2 	0.5 	0.6 	0.3 	0.7 	: bc	0.8 	0.7 	0.9 	0.3 	0.5 
A,V21110,D,CEPA2,RO	1.9 	1.5 p	0.7 	0.7 	0.5 	0.1 	0.1 	0.0 	0.1 	0.0 	0.0 b
A,V21110,D,CEPA2,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 p	0.3 
A,V21110,D,CEPA2,SE	: c	2.6 	15.7 	: c	: c	: c	14.0 	: c	: c	8.5 	: bc
A,V21110,D,CEPA2,SI	4.1 	1.0 	1.3 	1.2 	0.9 	4.6 	2.6 	2.8 	8.2 	6.2 	6.7 
A,V21110,D,CEPA2,SK	0.1 	0.8 	: c	0.1 	0.0 	0.0 	0.7 	0.0 	0.0 	0.1 	0.0 
A,V21110,D,CEPA2,UK	: cd	: cd	: cd	: c	: c	: c	: c	: c	0.8 	1.4 	1.7 
A,V21110,D,CEPA3,AT	3.2 	9.2 	0.8 	0.4 	1.0 	0.3 	0.4 	0.1 	0.3 	0.1 	0.8 b
A,V21110,D,CEPA3,BE	: c	0.0 	0.0 	0.0 	0.0 	1.3 	1.3 	0.0 	4.9 	5.9 	7.4 b
A,V21110,D,CEPA3,BG	: c	: c	80.0 	25.8 	12.6 	14.9 	1.5 	6.4 	4.8 	4.3 	5.2 b
A,V21110,D,CEPA3,CH	: 	: c	: 	: 	: 	4.8 	: 	: 	2.3 	: 	0.1 
A,V21110,D,CEPA3,CY	0.0 	0.0 	0.0 	: c	: c	: c	0.0 	0.0 	0.0 	0.0 	0.0 
A,V21110,D,CEPA3,CZ	0.9 	1.4 	: c	7.4 	3.6 	: c	: c	16.2 	10.5 	4.4 	13.6 
A,V21110,D,CEPA3,DE	59.0 d	63.7 	31.0 	29.3 	12.8 d	18.6 d	14.6 d	6.3 d	10.9 d	23.6 d	28.0 b
A,V21110,D,CEPA3,DK	: 	: u	: u	: u	: u	: u	: u	0.0 	: u	: u	: bu
A,V21110,D,CEPA3,EE	: c	: c	0.8 	1.6 	2.8 	2.6 	: c	: c	: c	1.9 	: bc
A,V21110,D,CEPA3,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 b	0.0 	0.0 	0.0 b
A,V21110,D,CEPA3,ES	5.4 d	5.2 	4.5 	9.9 	9.6 	3.7 	3.8 	3.8 	0.5 	0.3 	2.6 b
A,V21110,D,CEPA3,FI	1.8 	0.4 	2.4 	2.0 	0.3 	20.6 b	: c	1.4 	: c	0.1 b	0.2 
A,V21110,D,CEPA3,FR	12.2 	: c	: c	118.6 	: c	44.7 	51.4 	40.3 	40.5 	43.9 b	15.1 
A,V21110,D,CEPA3,HR	: c	0.1 	: c	: c	: c	: c	0.0 	: c	0.5 	0.0 	0.0 
A,V21110,D,CEPA3,HU	4.3 	0.2 	1.2 	0.8 	8.1 	1.2 	0.1 	1.0 	5.7 	0.4 	3.6 
A,V21110,D,CEPA3,IT	144.9 	138.8 	113.3 	61.0 	66.0 	66.8 	54.5 	50.4 	1.6 	18.0 b	4.2 
A,V21110,D,CEPA3,LT	0.3 	0.0 	3.4 	0.0 	0.3 	0.3 	0.4 	0.1 	0.1 	0.2 	1.1 b
A,V21110,D,CEPA3,MK	: 	: 	: 	: 	: 	: 	: 	0.0 p	: 	: 	0.0 p
A,V21110,D,CEPA3,MT	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,V21110,D,CEPA3,NL	0.0 	: 	0.0 	0.0 	: c	: c	: c	: c	: c	: c	0.1 
A,V21110,D,CEPA3,NO	0.0 	0.0 	0.0 	0.0 	0.0 	0.3 	0.0 	0.0 	0.1 	0.0 	0.1 b
A,V21110,D,CEPA3,PL	26.3 	10.9 	25.6 	7.4 	8.8 d	: cd	: cd	10.6 d	: cd	: cd	: bcd
A,V21110,D,CEPA3,PT	8.9 	1.4 	2.2 	0.6 	0.2 	0.3 b	0.0 	: c	0.1 	: c	0.1 
A,V21110,D,CEPA3,RO	3.2 	7.8 p	1.0 	4.0 	18.2 	4.9 	11.2 	0.1 	2.1 	1.8 	1.6 b
A,V21110,D,CEPA3,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.3 p	1.2 
A,V21110,D,CEPA3,SE	: c	0.3 	1.7 	: c	: c	: c	: c	: c	: c	: c	10.1 b
A,V21110,D,CEPA3,SI	2.7 	1.2 	0.9 	0.8 	0.8 	16.9 	4.3 	2.6 	17.9 	29.2 	40.9 
A,V21110,D,CEPA3,SK	0.4 	0.0 	: c	0.2 	: c	1.4 	0.0 	0.5 	0.2 	0.0 	0.0 
A,V21110,D,CEPA3,UK	: cd	: cd	: cd	: c	: c	: c	: c	: c	0.3 	0.3 	: c
A,V21110,D,CEPA9,AT	35.7 	16.9 	31.2 	28.9 	26.1 	9.6 	9.0 	11.8 	7.5 	5.8 	4.2 b
A,V21110,D,CEPA9,BE	: c	5.9 	5.8 	0.9 	14.1 	1.6 	2.7 	5.5 	0.0 	0.0 	0.0 b
A,V21110,D,CEPA9,BG	: c	44.4 	: c	1.9 	1.1 	: c	: c	: c	0.3 	0.5 	2.9 b
A,V21110,D,CEPA9,CH	: 	1.9 	: 	: 	: 	8.6 	: 	: 	19.6 	: 	23.6 
A,V21110,D,CEPA9,CY	0.0 	0.0 	0.0 	: c	: c	: c	0.0 	0.0 	0.0 	0.0 	0.0 
A,V21110,D,CEPA9,CZ	: c	: c	0.3 	0.1 	0.9 	: c	2.5 	5.0 	10.6 	12.0 	9.1 
A,V21110,D,CEPA9,DE	17.1 d	17.0 	37.9 	79.3 	54.4 d	43.1 d	42.5 d	10.0 d	35.6 d	24.0 d	131.5 b
A,V21110,D,CEPA9,DK	: 	: u	: u	: u	: u	: u	: u	2.2 	: u	: u	: bu
A,V21110,D,CEPA9,EE	: c	0.5 	1.0 	0.7 	0.8 	0.3 	: c	0.1 	0.1 	0.2 	: bc
A,V21110,D,CEPA9,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 b	0.0 	0.1 	0.0 b
A,V21110,D,CEPA9,ES	41.2 d	22.2 	27.0 	36.3 	54.4 	61.3 	58.4 	66.1 	56.0 	48.8 	41.7 b
A,V21110,D,CEPA9,FI	8.2 	9.3 	3.5 	6.4 	5.1 	3.0 b	4.5 	5.3 	6.2 	7.4 b	3.8 
A,V21110,D,CEPA9,FR	275.0 	186.8 	202.3 	301.3 	260.7 	211.8 	210.7 	199.1 	164.3 	147.1 b	159.0 
A,V21110,D,CEPA9,HR	: c	: c	: c	0.1 	0.2 	0.1 	0.2 	: c	0.5 	0.0 	0.1 
A,V21110,D,CEPA9,HU	6.3 	6.4 	2.3 	2.5 	1.5 	1.4 	1.8 	6.8 	2.1 	0.1 	4.1 
A,V21110,D,CEPA9,IT	20.9 	41.3 	18.3 	39.6 	93.2 	11.2 	60.7 	39.5 	64.3 	52.6 b	37.2 
A,V21110,D,CEPA9,LT	2.3 	1.4 	0.0 	0.4 	1.8 	1.8 	0.2 	0.0 	0.0 	2.7 	1.0 b
A,V21110,D,CEPA9,MK	: 	: 	: 	: 	: 	: 	: 	0.0 p	: 	: 	0.0 p
A,V21110,D,CEPA9,MT	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,V21110,D,CEPA9,NL	0.5 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c
A,V21110,D,CEPA9,NO	0.0 	0.0 	0.0 	0.1 	3.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 b
A,V21110,D,CEPA9,PL	8.7 	3.3 	7.7 	5.7 	6.2 d	: cd	4.0 d	4.5 d	7.7 d	: cd	: bcd
A,V21110,D,CEPA9,PT	11.0 	4.4 	11.4 	13.6 	7.2 	12.3 b	14.0 	: c	10.1 	12.0 	13.9 
A,V21110,D,CEPA9,RO	15.6 	1.1 p	7.7 	0.4 	10.1 	11.0 	0.3 	0.1 	0.0 	1.2 	1.0 b
A,V21110,D,CEPA9,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	9.9 p	0.4 
A,V21110,D,CEPA9,SE	: c	2.7 	18.1 	4.8 	3.1 	3.6 	: c	: c	: c	: c	: bc
A,V21110,D,CEPA9,SI	4.4 	3.7 	2.0 	1.6 	1.1 	1.4 	5.1 	3.4 	4.2 	1.9 	4.7 
A,V21110,D,CEPA9,SK	1.2 	0.4 	3.1 	1.2 	: c	3.9 	1.3 	1.9 	1.2 	0.8 	0.4 
A,V21110,D,CEPA9,UK	: c	: cd	: cd	: c	: c	: c	: c	: c	2.0 	26.2 	: c
A,V21110,D,TOT_CEPA,AT	57.1 	39.4 	47.0 	41.9 	37.7 	30.0 	19.3 	23.4 	16.2 	21.2 	11.6 b
A,V21110,D,TOT_CEPA,BE	: c	7.8 	7.2 	6.9 	14.1 	12.6 	11.8 	5.5 	4.9 	5.9 	7.4 b
A,V21110,D,TOT_CEPA,BG	126.8 	110.8 	127.0 	30.8 	24.2 	30.4 	14.6 	18.9 	22.0 	7.1 	12.8 b
A,V21110,D,TOT_CEPA,CH	: 	22.2 	: 	: 	: 	23.9 	: 	: 	30.8 	: 	24.7 
