freq,unit,landcover,geo\TIME_PERIOD	2009 	2012 	2015 	2018 
A,KM2,LCBX2,DE	: 	: 	61 	225 u
A,KM2,LCBX2,DE1	: 	: 	13 u	121 u
A,KM2,LCBX2,DE13	: 	: 	: 	28 u
A,KM2,LCBX2,DE14	: 	: 	: 	93 u
A,KM2,LCBX2,DE2	: 	: 	: 	15 u
A,KM2,LCBX2,DE21	: 	: 	: 	15 u
A,KM2,LCBX2,DE6	: 	: 	: 	25 u
A,KM2,LCBX2,DE60	: 	: 	: 	25 u
A,KM2,LCBX2,DE7	: 	: 	: 	23 u
A,KM2,LCBX2,DE73	: 	: 	: 	23 u
A,KM2,LCBX2,DEA	: 	: 	4 u	10 u
A,KM2,LCBX2,DEA2	: 	: 	: 	10 u
A,KM2,LCBX2,DED	: 	: 	42 u	: 
A,KM2,LCBX2,DEE	: 	: 	: 	19 u
A,KM2,LCBX2,DEE0	: 	: 	: 	19 u
A,KM2,LCBX2,DEG	: 	: 	2 u	12 u
A,KM2,LCBX2,DEG0	: 	: 	: 	12 u
A,KM2,LCBX2,DK	: 	5 u	: 	10 u
A,KM2,LCBX2,DK0	: 	5 u	: 	10 u
A,KM2,LCBX2,DK05	: 	: 	: 	10 u
A,KM2,LCBX2,EE	: 	: 	16 u	4 u
A,KM2,LCBX2,EE0	: 	: 	16 u	4 u
A,KM2,LCBX2,EE00	: 	: 	: 	4 u
A,KM2,LCBX2,EL	44 u	9 u	97 	2528 
A,KM2,LCBX2,EL3	: 	: 	13 u	62 u
A,KM2,LCBX2,EL30	: 	: 	: 	62 u
A,KM2,LCBX2,EL4	44 u	9 u	42 u	229 
A,KM2,LCBX2,EL42	: 	: 	: 	90 
A,KM2,LCBX2,EL43	: 	: 	: 	139 u
A,KM2,LCBX2,EL5	: 	: 	42 u	497 
A,KM2,LCBX2,EL51	: 	: 	: 	73 u
A,KM2,LCBX2,EL52	: 	: 	: 	333 
A,KM2,LCBX2,EL53	: 	: 	: 	73 u
A,KM2,LCBX2,EL54	: 	: 	: 	18 u
A,KM2,LCBX2,EL6	: 	: 	: 	1741 
A,KM2,LCBX2,EL61	: 	: 	: 	90 u
A,KM2,LCBX2,EL63	: 	: 	: 	20 u
A,KM2,LCBX2,EL64	: 	: 	: 	153 
A,KM2,LCBX2,EL65	: 	: 	: 	1477 
A,KM2,LCBX2,ES	432 	607 	1361 	23346 
A,KM2,LCBX2,ES1	: 	10 u	10 u	120 
A,KM2,LCBX2,ES11	: 	: 	: 	35 u
A,KM2,LCBX2,ES12	: 	: 	: 	69 
A,KM2,LCBX2,ES13	: 	: 	: 	16 u
A,KM2,LCBX2,ES2	: 	49 	46 u	1401 
A,KM2,LCBX2,ES21	: 	: 	: 	61 u
A,KM2,LCBX2,ES22	: 	: 	: 	13 u
A,KM2,LCBX2,ES23	: 	: 	: 	361 
A,KM2,LCBX2,ES24	: 	: 	: 	966 
A,KM2,LCBX2,ES3	: 	: 	10 u	50 u
A,KM2,LCBX2,ES30	: 	: 	: 	50 u
A,KM2,LCBX2,ES4	: 	119 	196 	3702 
A,KM2,LCBX2,ES41	: 	: 	: 	304 
A,KM2,LCBX2,ES42	: 	: 	: 	2505 
A,KM2,LCBX2,ES43	: 	: 	: 	893 
A,KM2,LCBX2,ES5	: 	116 	145 	5129 
A,KM2,LCBX2,ES51	: 	: 	: 	1328 
A,KM2,LCBX2,ES52	: 	: 	: 	3410 
A,KM2,LCBX2,ES53	: 	: 	: 	391 
A,KM2,LCBX2,ES6	432 	312 	954 	12945 
A,KM2,LCBX2,ES61	: 	: 	: 	11102 
A,KM2,LCBX2,ES62	: 	: 	: 	1843 
A,KM2,LCBX2,EU27_2007	: 	1109 	5896 	35869 
A,KM2,LCBX2,EU27_2020	: 	: 	5612 	35674 
A,KM2,LCBX2,EU28	: 	: 	5911 	35885 
A,KM2,LCBX2,EU_V	484 	1109 	4666 	33269 
A,KM2,LCBX2,FI	: 	: 	: 	26 
A,KM2,LCBX2,FI1	: 	: 	: 	26 
A,KM2,LCBX2,FI19	: 	: 	: 	6 u
A,KM2,LCBX2,FI1B	: 	: 	: 	0 n
A,KM2,LCBX2,FI1C	: 	: 	: 	4 u
A,KM2,LCBX2,FI1D	: 	: 	: 	16 
A,KM2,LCBX2,FI2	: 	: 	: 	0 n
A,KM2,LCBX2,FI20	: 	: 	: 	0 n
A,KM2,LCBX2,FR	8 u	60 	49 u	1661 
A,KM2,LCBX2,FR1	: 	: 	: 	5 u
A,KM2,LCBX2,FR10	: 	: 	: 	5 u
A,KM2,LCBX2,FR2	: 	: 	10 u	: 
A,KM2,LCBX2,FR5	: 	: 	12 u	: 
A,KM2,LCBX2,FR6	: 	: 	13 u	: 
A,KM2,LCBX2,FR7	: 	9 u	: 	: 
A,KM2,LCBX2,FR8	8 u	51 	13 u	: 
A,KM2,LCBX2,FRB	: 	: 	: 	54 u
A,KM2,LCBX2,FRB0	: 	: 	: 	54 u
A,KM2,LCBX2,FRC	: 	: 	: 	4 u
A,KM2,LCBX2,FRC2	: 	: 	: 	4 u
A,KM2,LCBX2,FRD	: 	: 	: 	9 u
A,KM2,LCBX2,FRD1	: 	: 	: 	9 u
A,KM2,LCBX2,FRF	: 	: 	: 	216 u
A,KM2,LCBX2,FRF1	: 	: 	: 	115 u
A,KM2,LCBX2,FRF2	: 	: 	: 	9 u
A,KM2,LCBX2,FRF3	: 	: 	: 	92 u
A,KM2,LCBX2,FRG	: 	: 	: 	7 u
A,KM2,LCBX2,FRG0	: 	: 	: 	7 u
A,KM2,LCBX2,FRH	: 	: 	: 	6 u
A,KM2,LCBX2,FRH0	: 	: 	: 	6 u
A,KM2,LCBX2,FRI	: 	: 	: 	121 u
A,KM2,LCBX2,FRI1	: 	: 	: 	83 u
A,KM2,LCBX2,FRI2	: 	: 	: 	14 u
A,KM2,LCBX2,FRI3	: 	: 	: 	24 u
A,KM2,LCBX2,FRJ	: 	: 	: 	446 u
A,KM2,LCBX2,FRJ1	: 	: 	: 	258 u
A,KM2,LCBX2,FRJ2	: 	: 	: 	188 u
A,KM2,LCBX2,FRK	: 	: 	: 	360 
A,KM2,LCBX2,FRK1	: 	: 	: 	5 u
A,KM2,LCBX2,FRK2	: 	: 	: 	354 
A,KM2,LCBX2,FRL	: 	: 	: 	433 
A,KM2,LCBX2,FRL0	: 	: 	: 	433 
A,KM2,LCBX2,HR	: 	: 	15 u	16 u
A,KM2,LCBX2,HR0	: 	: 	15 u	16 u
A,KM2,LCBX2,HR04	: 	: 	: 	16 u
A,KM2,LCBX2,HU	: 	127 	223 	188 u
A,KM2,LCBX2,HU1	: 	27 u	32 u	: 
A,KM2,LCBX2,HU2	: 	: 	87 	: 
A,KM2,LCBX2,HU3	: 	100 	105 	188 u
A,KM2,LCBX2,HU31	: 	: 	: 	34 u
A,KM2,LCBX2,HU32	: 	: 	: 	141 u
A,KM2,LCBX2,HU33	: 	: 	: 	13 u
A,KM2,LCBX2,IE	: 	: 	18 u	8 u
A,KM2,LCBX2,IE0	: 	: 	18 u	8 u
A,KM2,LCBX2,IE05	: 	: 	: 	8 u
A,KM2,LCBX2,IT	: 	21 u	2035 	3360 
A,KM2,LCBX2,ITC	: 	: 	109 	608 
A,KM2,LCBX2,ITC1	: 	: 	: 	446 
A,KM2,LCBX2,ITC3	: 	: 	: 	46 u
A,KM2,LCBX2,ITC4	: 	: 	: 	116 u
A,KM2,LCBX2,ITF	: 	: 	822 	472 
A,KM2,LCBX2,ITF1	: 	: 	: 	52 u
A,KM2,LCBX2,ITF2	: 	: 	: 	29 u
A,KM2,LCBX2,ITF3	: 	: 	: 	125 
A,KM2,LCBX2,ITF4	: 	: 	: 	94 
A,KM2,LCBX2,ITF5	: 	: 	: 	56 u
A,KM2,LCBX2,ITF6	: 	: 	: 	117 u
A,KM2,LCBX2,ITG	: 	21 u	829 	485 
A,KM2,LCBX2,ITG1	: 	: 	: 	250 
A,KM2,LCBX2,ITG2	: 	: 	: 	235 
A,KM2,LCBX2,ITH	: 	: 	66 	499 u
A,KM2,LCBX2,ITH1	: 	: 	: 	134 u
A,KM2,LCBX2,ITH2	: 	: 	: 	162 u
A,KM2,LCBX2,ITH3	: 	: 	: 	96 u
A,KM2,LCBX2,ITH4	: 	: 	: 	8 u
A,KM2,LCBX2,ITH5	: 	: 	: 	99 u
A,KM2,LCBX2,ITI	: 	: 	210 	1297 
A,KM2,LCBX2,ITI1	: 	: 	: 	232 u
A,KM2,LCBX2,ITI2	: 	: 	: 	26 u
A,KM2,LCBX2,ITI3	: 	: 	: 	20 
A,KM2,LCBX2,ITI4	: 	: 	: 	1017 
A,KM2,LCBX2,LT	: 	: 	40 u	84 
A,KM2,LCBX2,LT0	: 	: 	40 u	84 
A,KM2,LCBX2,LT01	: 	: 	: 	28 u
A,KM2,LCBX2,LT02	: 	: 	: 	56 u
A,KM2,LCBX2,LV	: 	: 	: 	95 u
A,KM2,LCBX2,LV0	: 	: 	: 	95 u
A,KM2,LCBX2,LV00	: 	: 	: 	95 u
A,KM2,LCBX2,MT	: 	: 	4 u	3 u
A,KM2,LCBX2,MT0	: 	: 	4 u	3 u
A,KM2,LCBX2,MT00	: 	: 	: 	3 u
A,KM2,LCBX2,NL	: 	: 	5 u	15 u
A,KM2,LCBX2,NL1	: 	: 	: 	5 u
A,KM2,LCBX2,NL11	: 	: 	: 	0 n
A,KM2,LCBX2,NL12	: 	: 	: 	5 u
A,KM2,LCBX2,NL2	: 	: 	: 	0 n
A,KM2,LCBX2,NL21	: 	: 	: 	0 n
A,KM2,LCBX2,NL22	: 	: 	: 	0 n
A,KM2,LCBX2,NL23	: 	: 	: 	0 n
A,KM2,LCBX2,NL3	: 	: 	5 u	10 u
A,KM2,LCBX2,NL31	: 	: 	: 	0 n
A,KM2,LCBX2,NL32	: 	: 	: 	10 u
A,KM2,LCBX2,NL33	: 	: 	: 	0 n
A,KM2,LCBX2,NL34	: 	: 	: 	0 n
A,KM2,LCBX2,NL4	: 	: 	: 	0 n
A,KM2,LCBX2,NL41	: 	: 	: 	0 n
A,KM2,LCBX2,NL42	: 	: 	: 	0 n
A,KM2,LCBX2,PL	: 	: 	70 	202 u
A,KM2,LCBX2,PL1	: 	: 	21 u	: 
A,KM2,LCBX2,PL2	: 	: 	13 u	9 u
A,KM2,LCBX2,PL21	: 	: 	: 	9 u
A,KM2,LCBX2,PL3	: 	: 	14 u	: 
A,KM2,LCBX2,PL4	: 	: 	13 u	19 u
A,KM2,LCBX2,PL42	: 	: 	: 	19 u
A,KM2,LCBX2,PL5	: 	: 	: 	9 u
A,KM2,LCBX2,PL51	: 	: 	: 	9 u
A,KM2,LCBX2,PL6	: 	: 	9 u	25 u
A,KM2,LCBX2,PL62	: 	: 	: 	25 u
A,KM2,LCBX2,PL7	: 	: 	: 	89 u
A,KM2,LCBX2,PL71	: 	: 	: 	89 u
A,KM2,LCBX2,PL8	: 	: 	: 	11 u
A,KM2,LCBX2,PL81	: 	: 	: 	11 u
A,KM2,LCBX2,PL9	: 	: 	: 	41 u
A,KM2,LCBX2,PL92	: 	: 	: 	41 u
A,KM2,LCBX2,PT	: 	279 	360 	635 
A,KM2,LCBX2,PT1	: 	279 	360 	635 
A,KM2,LCBX2,PT11	: 	: 	: 	24 u
A,KM2,LCBX2,PT15	: 	: 	: 	36 u
A,KM2,LCBX2,PT16	: 	: 	: 	150 u
A,KM2,LCBX2,PT18	: 	: 	: 	424 
A,KM2,LCBX2,RO	: 	: 	1195 	1919 
A,KM2,LCBX2,RO1	: 	: 	299 	228 
A,KM2,LCBX2,RO11	: 	: 	: 	120 
A,KM2,LCBX2,RO12	: 	: 	: 	108 
A,KM2,LCBX2,RO2	: 	: 	308 	1064 u
A,KM2,LCBX2,RO21	: 	: 	: 	789 u
A,KM2,LCBX2,RO22	: 	: 	: 	275 
A,KM2,LCBX2,RO3	: 	: 	253 	183 
A,KM2,LCBX2,RO31	: 	: 	: 	171 
A,KM2,LCBX2,RO32	: 	: 	: 	12 u
A,KM2,LCBX2,RO4	: 	: 	335 	444 
A,KM2,LCBX2,RO41	: 	: 	: 	296 
A,KM2,LCBX2,RO42	: 	: 	: 	148 
A,KM2,LCBX2,SE	: 	: 	2 u	4 u
A,KM2,LCBX2,SE1	: 	: 	2 u	4 u
A,KM2,LCBX2,SE12	: 	: 	: 	4 u
A,KM2,LCBX2,SK	: 	: 	30 u	265 
A,KM2,LCBX2,SK0	: 	: 	30 u	265 
A,KM2,LCBX2,SK01	: 	: 	: 	20 u
A,KM2,LCBX2,SK02	: 	: 	: 	202 u
A,KM2,LCBX2,SK03	: 	: 	: 	31 u
A,KM2,LCBX2,SK04	: 	: 	: 	12 u
A,KM2,LCBX2,UK	: 	: 	294 	211 
A,KM2,LCBX2,UKC	: 	: 	45 u	: 
A,KM2,LCBX2,UKE	: 	: 	237 	: 
A,KM2,LCBX2,UKF	: 	: 	: 	10 u
A,KM2,LCBX2,UKF2	: 	: 	: 	10 u
A,KM2,LCBX2,UKJ	: 	: 	: 	141 u
A,KM2,LCBX2,UKJ3	: 	: 	: 	141 u
A,KM2,LCBX2,UKK	: 	: 	: 	25 u
A,KM2,LCBX2,UKK3	: 	: 	: 	9 u
A,KM2,LCBX2,UKK4	: 	: 	: 	16 u
A,KM2,LCBX2,UKM	: 	: 	12 u	: 
A,KM2,LCBX2,UKN	: 	: 	: 	36 u
A,KM2,LCBX2,UKN0	: 	: 	: 	36 u
A,KM2,LCC,AT	34043 	34389 	35752 	36301 
A,KM2,LCC,AT1	8436 	8774 	8906 	8887 
A,KM2,LCC,AT11	1259 	1383 	1298 	1265 
A,KM2,LCC,AT12	7110 	7310 	7541 	7503 
A,KM2,LCC,AT13	67 	80 	67 	118 
A,KM2,LCC,AT2	13683 	13522 	14144 	14611 
A,KM2,LCC,AT21	5266 	5276 	5333 	5518 
A,KM2,LCC,AT22	8417 	8246 	8810 	9093 
A,KM2,LCC,AT3	11924 	12094 	12702 	12803 
A,KM2,LCC,AT31	4310 	4525 	4672 	4911 
A,KM2,LCC,AT32	2807 	2820 	3002 	2968 
A,KM2,LCC,AT33	4035 	3968 	4209 	4014 
A,KM2,LCC,AT34	773 	781 	819 	910 
A,KM2,LCC,BE	7525 	7455 	7566 	8113 
A,KM2,LCC,BE1	38 u	33 u	28 	23 
A,KM2,LCC,BE10	38 u	33 u	28 	23 
A,KM2,LCC,BE2	1870 	2109 	2053 	2442 
A,KM2,LCC,BE21	623 	685 	695 	746 
A,KM2,LCC,BE22	548 	631 	641 	685 
A,KM2,LCC,BE23	183 	238 	223 	351 
A,KM2,LCC,BE24	383 	380 	362 	467 
A,KM2,LCC,BE25	133 	175 	133 	193 
A,KM2,LCC,BE3	5617 	5313 	5485 	5648 
A,KM2,LCC,BE31	165 	135 	168 	154 
A,KM2,LCC,BE32	673 	588 	590 	737 
A,KM2,LCC,BE33	1131 	1119 	1169 	1204 
A,KM2,LCC,BE34	2239 	2093 	2211 	2186 
A,KM2,LCC,BE35	1410 	1377 	1347 	1367 
A,KM2,LCC,BG	: 	42296 	45641 	48915 
A,KM2,LCC,BG3	: 	20896 	22621 	24326 
A,KM2,LCC,BG31	: 	5496 	6304 	6358 
A,KM2,LCC,BG32	: 	4160 	4480 	5210 
A,KM2,LCC,BG33	: 	3864 	4128 	4257 
A,KM2,LCC,BG34	: 	7376 	7710 	8500 
A,KM2,LCC,BG4	: 	21400 	23019 	24589 
A,KM2,LCC,BG41	: 	10797 	11582 	12338 
A,KM2,LCC,BG42	: 	10603 	11438 	12251 
A,KM2,LCC,CY	: 	1865 	2107 	2224 
A,KM2,LCC,CY0	: 	1865 	2107 	2224 
A,KM2,LCC,CY00	: 	1865 	2107 	2224 
A,KM2,LCC,CZ	29022 	29748 	29600 	30234 
A,KM2,LCC,CZ0	29022 	29748 	29600 	30234 
A,KM2,LCC,CZ01	132 	126 	105 	123 
A,KM2,LCC,CZ02	3262 	3424 	3403 	3263 
A,KM2,LCC,CZ03	7249 	7380 	7363 	7980 
A,KM2,LCC,CZ04	3624 	3705 	3618 	3565 
A,KM2,LCC,CZ05	4424 	4585 	4713 	4763 
A,KM2,LCC,CZ06	4341 	4479 	4443 	4415 
A,KM2,LCC,CZ07	3710 	3795 	3781 	3818 
A,KM2,LCC,CZ08	2280 	2254 	2175 	2306 
A,KM2,LCC,DE	115476 	117355 	120877 	123766 
A,KM2,LCC,DE1	13761 	14019 	14623 	15100 
A,KM2,LCC,DE11	3486 	3514 	3681 	3980 
A,KM2,LCC,DE12	3011 	3111 	3291 	3585 
A,KM2,LCC,DE13	4205 	4327 	4401 	4352 
A,KM2,LCC,DE14	3059 	3068 	3250 	3184 
A,KM2,LCC,DE2	25935 	26146 	26953 	27752 
A,KM2,LCC,DE21	6305 	6406 	6795 	6739 
A,KM2,LCC,DE22	3504 	3567 	3628 	3738 
A,KM2,LCC,DE23	4177 	4197 	4263 	4483 
A,KM2,LCC,DE24	3009 	3003 	3197 	3405 
A,KM2,LCC,DE25	2478 	2518 	2589 	2449 
A,KM2,LCC,DE26	3543 	3585 	3648 	3756 
A,KM2,LCC,DE27	2920 	2871 	2834 	3182 
A,KM2,LCC,DE3	236 	279 	282 	390 u
A,KM2,LCC,DE30	236 	279 	282 	390 u
A,KM2,LCC,DE4	10516 	11614 	11748 	11606 
A,KM2,LCC,DE40	10516 	11614 	11748 	11606 
A,KM2,LCC,DE5	84 	24 u	49 u	8 u
A,KM2,LCC,DE50	84 	24 u	49 u	8 u
A,KM2,LCC,DE6	101 	98 	149 	159 
A,KM2,LCC,DE60	101 	98 	149 	159 
A,KM2,LCC,DE7	8863 	9324 	9270 	9311 
A,KM2,LCC,DE71	3114 	3316 	3379 	3349 
A,KM2,LCC,DE72	2255 	2300 	2338 	2352 
A,KM2,LCC,DE73	3493 	3708 	3553 	3610 
A,KM2,LCC,DE8	5785 	5811 	5931 	6187 
A,KM2,LCC,DE80	5785 	5811 	5931 	6187 
A,KM2,LCC,DE9	12737 	12746 	13046 	13492 
A,KM2,LCC,DE91	3070 	2934 	3084 	3367 
A,KM2,LCC,DE92	2305 	2268 	2486 	2260 
A,KM2,LCC,DE93	4850 	4898 	4826 	5075 
A,KM2,LCC,DE94	2513 	2646 	2651 	2790 
A,KM2,LCC,DEA	9359 	9261 	9766 	10224 
A,KM2,LCC,DEA1	1147 	1100 	1140 	1428 
A,KM2,LCC,DEA2	2144 	2261 	2291 	2280 
A,KM2,LCC,DEA3	1459 	1479 	1489 	1396 
A,KM2,LCC,DEA4	1513 	1491 	1611 	1647 
A,KM2,LCC,DEA5	3097 	2930 	3235 	3472 
A,KM2,LCC,DEB	8447 	8321 	8658 	8627 
A,KM2,LCC,DEB1	3584 	3580 	3690 	3841 
A,KM2,LCC,DEB2	2150 	2077 	2175 	2197 
A,KM2,LCC,DEB3	2713 	2664 	2793 	2589 
A,KM2,LCC,DEC	1073 	1028 	1031 	1216 
A,KM2,LCC,DEC0	1073 	1028 	1031 	1216 
A,KM2,LCC,DED	5936 	5966 	5955 	6278 
A,KM2,LCC,DED2	2863 	2884 	2791 	2796 
A,KM2,LCC,DED4	2228 	2224 	2293 	2602 
A,KM2,LCC,DED5	845 	859 	871 	881 
A,KM2,LCC,DEE	5025 	5197 	5453 	4951 
A,KM2,LCC,DEE0	5025 	5197 	5453 	4951 
A,KM2,LCC,DEF	2047 	2168 	2107 	2401 
A,KM2,LCC,DEF0	2047 	2168 	2107 	2401 
A,KM2,LCC,DEG	5571 	5355 	5857 	6066 
A,KM2,LCC,DEG0	5571 	5355 	5857 	6066 
A,KM2,LCC,DK	7164 	7576 	7935 	8587 
A,KM2,LCC,DK0	7164 	7576 	7935 	8587 
A,KM2,LCC,DK01	606 	579 	619 	651 
A,KM2,LCC,DK02	1130 	1059 	1219 	1233 
A,KM2,LCC,DK03	1829 	1768 	1922 	2246 
A,KM2,LCC,DK04	2491 	2859 	2896 	3038 
A,KM2,LCC,DK05	1109 	1310 	1279 	1419 
A,KM2,LCC,EE	23805 	24905 	25842 	26277 
A,KM2,LCC,EE0	23805 	24905 	25842 	26277 
A,KM2,LCC,EE00	23805 	24905 	25842 	26277 
A,KM2,LCC,EL	40448 	39605 	42051 	53005 
A,KM2,LCC,EL3	966 	726 	906 	1312 
A,KM2,LCC,EL30	966 	726 	906 	1312 
A,KM2,LCC,EL4	2511 	2319 	2617 	3234 
A,KM2,LCC,EL41	1242 	714 	856 	1075 
A,KM2,LCC,EL42	530 	621 	695 	879 
A,KM2,LCC,EL43	739 	984 	1067 	1280 
A,KM2,LCC,EL5	19902 	20601 	21439 	24289 
A,KM2,LCC,EL51	6196 	6321 	6608 	7581 
A,KM2,LCC,EL52	5704 	6139 	6383 	7620 
A,KM2,LCC,EL53	3722 	3740 	3842 	4105 
A,KM2,LCC,EL54	4280 	4401 	4606 	4982 
A,KM2,LCC,EL6	17070 	15959 	17089 	24171 
A,KM2,LCC,EL61	3870 	4019 	4172 	5359 
A,KM2,LCC,EL62	764 	494 	641 	848 
A,KM2,LCC,EL63	3504 	3232 	3435 	5071 
A,KM2,LCC,EL64	5112 	4988 	5171 	7291 
A,KM2,LCC,EL65	3820 	3226 	3670 	5602 
A,KM2,LCC,ES	127390 	139114 	143609 	175161 
A,KM2,LCC,ES1	15704 	18022 	19115 	21229 
A,KM2,LCC,ES11	10238 	12456 	12925 	14448 
A,KM2,LCC,ES12	3894 	3784 	4176 	4558 
A,KM2,LCC,ES13	1573 	1782 	2014 	2223 
A,KM2,LCC,ES2	20388 	22388 	23108 	24319 
A,KM2,LCC,ES21	3352 	3775 	3970 	4232 
A,KM2,LCC,ES22	3604 	3895 	3855 	4010 
A,KM2,LCC,ES23	1511 	1506 	1533 	1639 
A,KM2,LCC,ES24	11921 	13212 	13750 	14438 
A,KM2,LCC,ES3	1226 	1610 	1932 	2460 
A,KM2,LCC,ES30	1226 	1610 	1932 	2460 
A,KM2,LCC,ES4	45328 	51848 	53368 	70272 
A,KM2,LCC,ES41	20156 	21794 	23528 	28774 
A,KM2,LCC,ES42	17965 	21303 	21875 	25153 
A,KM2,LCC,ES43	7207 	8751 	7964 	16345 
A,KM2,LCC,ES5	21263 	22664 	23035 	26089 
A,KM2,LCC,ES51	13313 	14389 	14396 	15910 
A,KM2,LCC,ES52	5447 	6786 	6926 	8264 
A,KM2,LCC,ES53	2504 	1488 	1713 	1914 
A,KM2,LCC,ES6	23481 	22582 	23053 	30792 
A,KM2,LCC,ES61	21084 	19726 	20191 	28100 
A,KM2,LCC,ES62	2397 	2855 	2862 	2691 
A,KM2,LCC,EU27_2007	: 	1596681 	1621941 	1702268 
A,KM2,LCC,EU27_2020	: 	: 	1618834 	1695726 
A,KM2,LCC,EU28	: 	: 	1647764 	1729494 
A,KM2,LCC,EU_V	1419376 	1477402 	1496408 	1569778 
A,KM2,LCC,FI	221459 	229379 	229400 	220637 
A,KM2,LCC,FI1	220120 	228314 	228318 	219418 
A,KM2,LCC,FI19	43541 	43235 	43358 	42781 
A,KM2,LCC,FI1B	5653 	5788 	5480 	5674 
A,KM2,LCC,FI1C	21312 	21156 	20512 	20770 
A,KM2,LCC,FI1D	149614 	158134 	158968 	150193 
A,KM2,LCC,FI2	1339 	1065 	1083 	1219 
A,KM2,LCC,FI20	1339 	1065 	1083 	1219 
A,KM2,LCC,FR	164167 	165524 	165372 	181930 
A,KM2,LCC,FR1	3160 	3306 	3177 	3653 
A,KM2,LCC,FR10	3160 	3306 	3177 	3653 
A,KM2,LCC,FR2	35565 	36629 	36415 	: 
A,KM2,LCC,FR21	7047 	7240 	7149 	: 
A,KM2,LCC,FR22	3607 	3714 	3667 	: 
A,KM2,LCC,FR23	2574 	2587 	2606 	: 
A,KM2,LCC,FR24	9917 	10212 	10293 	: 
A,KM2,LCC,FR25	2056 	2448 	2320 	: 
A,KM2,LCC,FR26	10365 	10428 	10380 	: 
A,KM2,LCC,FR3	1242 	1400 	1429 	: 
A,KM2,LCC,FR30	1242 	1400 	1429 	: 
A,KM2,LCC,FR4	19331 	19770 	19590 	: 
A,KM2,LCC,FR41	8997 	8935 	8848 	: 
A,KM2,LCC,FR42	3005 	3299 	3260 	: 
A,KM2,LCC,FR43	7328 	7537 	7482 	: 
A,KM2,LCC,FR5	12869 	13629 	13438 	: 
A,KM2,LCC,FR51	4109 	4439 	4446 	: 
A,KM2,LCC,FR52	4353 	4890 	4813 	: 
A,KM2,LCC,FR53	4406 	4301 	4180 	: 
A,KM2,LCC,FR6	37949 	36393 	36227 	: 
A,KM2,LCC,FR61	17966 	16672 	17005 	: 
A,KM2,LCC,FR62	13872 	13869 	13612 	: 
A,KM2,LCC,FR63	6111 	5852 	5610 	: 
A,KM2,LCC,FR7	25454 	25691 	25141 	: 
A,KM2,LCC,FR71	17944 	17886 	17517 	: 
A,KM2,LCC,FR72	7511 	7806 	7624 	: 
A,KM2,LCC,FR8	28597 	28704 	29956 	: 
A,KM2,LCC,FR81	11279 	10907 	11384 	: 
A,KM2,LCC,FR82	14088 	14122 	14890 	: 
A,KM2,LCC,FR83	3230 	3675 	3681 	: 
A,KM2,LCC,FRB	: 	: 	: 	10722 
A,KM2,LCC,FRB0	: 	: 	: 	10722 
A,KM2,LCC,FRC	: 	: 	: 	18382 
A,KM2,LCC,FRC1	: 	: 	: 	10624 
A,KM2,LCC,FRC2	: 	: 	: 	7758 
A,KM2,LCC,FRD	: 	: 	: 	5098 
A,KM2,LCC,FRD1	: 	: 	: 	2696 
A,KM2,LCC,FRD2	: 	: 	: 	2403 
A,KM2,LCC,FRE	: 	: 	: 	5685 
A,KM2,LCC,FRE1	: 	: 	: 	1763 
A,KM2,LCC,FRE2	: 	: 	: 	3922 
A,KM2,LCC,FRF	: 	: 	: 	20891 
A,KM2,LCC,FRF1	: 	: 	: 	3458 
A,KM2,LCC,FRF2	: 	: 	: 	7814 
A,KM2,LCC,FRF3	: 	: 	: 	9619 
A,KM2,LCC,FRG	: 	: 	: 	5342 
A,KM2,LCC,FRG0	: 	: 	: 	5342 
A,KM2,LCC,FRH	: 	: 	: 	5515 
A,KM2,LCC,FRH0	: 	: 	: 	5515 
A,KM2,LCC,FRI	: 	: 	: 	29858 
A,KM2,LCC,FRI1	: 	: 	: 	18640 
A,KM2,LCC,FRI2	: 	: 	: 	6273 
A,KM2,LCC,FRI3	: 	: 	: 	4944 
A,KM2,LCC,FRJ	: 	: 	: 	28435 
A,KM2,LCC,FRJ1	: 	: 	: 	12585 
A,KM2,LCC,FRJ2	: 	: 	: 	15851 
A,KM2,LCC,FRK	: 	: 	: 	26958 
A,KM2,LCC,FRK1	: 	: 	: 	8402 
A,KM2,LCC,FRK2	: 	: 	: 	18556 
A,KM2,LCC,FRL	: 	: 	: 	16557 
A,KM2,LCC,FRL0	: 	: 	: 	16557 
A,KM2,LCC,FRM	: 	: 	: 	4835 
A,KM2,LCC,FRM0	: 	: 	: 	4835 
A,KM2,LCC,HR	: 	: 	25823 	27226 
A,KM2,LCC,HR0	: 	: 	25823 	27226 
A,KM2,LCC,HR03	: 	: 	12455 	13179 
A,KM2,LCC,HR04	: 	: 	13368 	14047 
A,KM2,LCC,HU	20257 	21441 	22332 	24848 
A,KM2,LCC,HU1	1956 	2050 	2061 	2369 
A,KM2,LCC,HU10	1956 	2050 	2061 	: 
A,KM2,LCC,HU11	: 	: 	: 	90 
A,KM2,LCC,HU12	: 	: 	: 	2279 
A,KM2,LCC,HU2	9581 	10169 	10681 	11439 
A,KM2,LCC,HU21	2674 	2846 	3018 	2990 
A,KM2,LCC,HU22	3208 	3374 	3447 	3853 
A,KM2,LCC,HU23	3699 	3949 	4216 	4597 
A,KM2,LCC,HU3	8720 	9222 	9591 	11040 
A,KM2,LCC,HU31	3980 	4208 	4267 	4995 
